NOME_SENADOR,DATA,VOTO
ANGELO CORONEL,22/05/2024,Sim
ANGELO CORONEL,22/05/2024,Não
ANGELO CORONEL,22/05/2024,Não
ANGELO CORONEL,05/06/2024,Sim
ANGELO CORONEL,18/06/2024,Sim
ANGELO CORONEL,19/06/2024,Votou
ANGELO CORONEL,19/06/2024,Votou
ANGELO CORONEL,19/06/2024,Votou
ANGELO CORONEL,19/06/2024,Votou
ANGELO CORONEL,19/06/2024,P-NRV
ANGELO CORONEL,19/06/2024,P-NRV
ANGELO CORONEL,19/06/2024,P-NRV
ANGELO CORONEL,02/07/2024,AP
ANGELO CORONEL,03/07/2024,AP
ANGELO CORONEL,03/07/2024,AP
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,Votou
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,10/07/2024,P-NRV
ANGELO CORONEL,13/08/2024,Não
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,P-NRV
ANGELO CORONEL,14/08/2024,Votou
ANGELO CORONEL,14/08/2024,Votou
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,14/08/2024,Sim
ANGELO CORONEL,04/09/2024,Sim
ANGELO CORONEL,08/10/2024,Votou
ANGELO CORONEL,12/11/2024,Não
ANGELO CORONEL,12/11/2024,Sim
ANGELO CORONEL,18/11/2024,Sim
ANGELO CORONEL,18/11/2024,Sim
ANGELO CORONEL,18/11/2024,Sim
ANGELO CORONEL,27/11/2024,Sim
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,Votou
ANGELO CORONEL,10/12/2024,Votou
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,P-NRV
ANGELO CORONEL,10/12/2024,Votou
ANGELO CORONEL,12/12/2024,P-NRV
ANGELO CORONEL,12/12/2024,Votou
ANGELO CORONEL,12/12/2024,Votou
ANGELO CORONEL,12/12/2024,Votou
ANGELO CORONEL,12/12/2024,Votou
ANGELO CORONEL,12/12/2024,Sim
ANGELO CORONEL,12/12/2024,P-NRV
ANGELO CORONEL,12/12/2024,Não
ANGELO CORONEL,12/12/2024,Não
ANGELO CORONEL,12/12/2024,Sim
ANGELO CORONEL,17/12/2024,Não
ANGELO CORONEL,17/12/2024,Sim
ANGELO CORONEL,17/12/2024,Sim
ANGELO CORONEL,17/12/2024,Sim
ANGELO CORONEL,18/12/2024,Sim
ANGELO CORONEL,18/12/2024,Sim
ANGELO CORONEL,18/12/2024,Sim
ANGELO CORONEL,19/12/2024,Sim
ANGELO CORONEL,19/12/2024,Não
ANGELO CORONEL,19/12/2024,Não
ANGELO CORONEL,19/12/2024,Não
ANGELO CORONEL,19/12/2024,Sim
ANGELO CORONEL,19/12/2024,Não
ANGELO CORONEL,19/12/2024,Sim
ANGELO CORONEL,19/12/2024,Sim
ZEQUINHA MARINHO,DATA,RESULTADO
ZEQUINHA MARINHO,20/02/2024,Sim
ZEQUINHA MARINHO,20/02/2024,Não
ZEQUINHA MARINHO,05/03/2024,Sim
ZEQUINHA MARINHO,13/03/2024,Sim
ZEQUINHA MARINHO,13/03/2024,Sim
ZEQUINHA MARINHO,10/04/2024,Sim
ZEQUINHA MARINHO,16/04/2024,Sim
ZEQUINHA MARINHO,16/04/2024,Sim
ZEQUINHA MARINHO,17/04/2024,Sim
ZEQUINHA MARINHO,08/05/2024,AP
ZEQUINHA MARINHO,08/05/2024,AP
ZEQUINHA MARINHO,08/05/2024,AP
ZEQUINHA MARINHO,08/05/2024,AP
ZEQUINHA MARINHO,15/05/2024,MIS
ZEQUINHA MARINHO,15/05/2024,MIS
ZEQUINHA MARINHO,22/05/2024,Não
ZEQUINHA MARINHO,22/05/2024,Sim
ZEQUINHA MARINHO,22/05/2024,Sim
ZEQUINHA MARINHO,05/06/2024,Sim
ZEQUINHA MARINHO,18/06/2024,Sim
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,19/06/2024,AP
ZEQUINHA MARINHO,02/07/2024,Sim
ZEQUINHA MARINHO,03/07/2024,Não
ZEQUINHA MARINHO,03/07/2024,Sim
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,P-NRV
ZEQUINHA MARINHO,10/07/2024,Votou
ZEQUINHA MARINHO,10/07/2024,Votou
ZEQUINHA MARINHO,10/07/2024,Votou
ZEQUINHA MARINHO,10/07/2024,Votou
ZEQUINHA MARINHO,13/08/2024,Sim
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,14/08/2024,AP
ZEQUINHA MARINHO,04/09/2024,Sim
ZEQUINHA MARINHO,08/10/2024,Votou
ZEQUINHA MARINHO,12/11/2024,Sim
ZEQUINHA MARINHO,12/11/2024,P-NRV
ZEQUINHA MARINHO,18/11/2024,P-NRV
ZEQUINHA MARINHO,18/11/2024,Não
ZEQUINHA MARINHO,18/11/2024,Sim
ZEQUINHA MARINHO,27/11/2024,Sim
ZEQUINHA MARINHO,10/12/2024,P-NRV
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,10/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Votou
ZEQUINHA MARINHO,12/12/2024,Não
ZEQUINHA MARINHO,12/12/2024,Sim
ZEQUINHA MARINHO,12/12/2024,Não
ZEQUINHA MARINHO,12/12/2024,Não
ZEQUINHA MARINHO,12/12/2024,Não
ZEQUINHA MARINHO,17/12/2024,Sim
ZEQUINHA MARINHO,17/12/2024,Sim
ZEQUINHA MARINHO,17/12/2024,P-NRV
ZEQUINHA MARINHO,17/12/2024,Sim
ZEQUINHA MARINHO,18/12/2024,Sim
ZEQUINHA MARINHO,18/12/2024,Sim
ZEQUINHA MARINHO,18/12/2024,P-NRV
ZEQUINHA MARINHO,19/12/2024,Sim
ZEQUINHA MARINHO,19/12/2024,P-NRV
ZEQUINHA MARINHO,19/12/2024,Sim
ZEQUINHA MARINHO,19/12/2024,Não
ZEQUINHA MARINHO,19/12/2024,Sim
ZEQUINHA MARINHO,19/12/2024,Não
ZEQUINHA MARINHO,19/12/2024,Sim
ZEQUINHA MARINHO,19/12/2024,Sim
EDUARDO BRAGA,DATA,RESULTADO
EDUARDO BRAGA,20/02/2024,Sim
EDUARDO BRAGA,20/02/2024,Sim
EDUARDO BRAGA,05/03/2024,AP
EDUARDO BRAGA,13/03/2024,Sim
EDUARDO BRAGA,13/03/2024,Sim
EDUARDO BRAGA,10/04/2024,Sim
EDUARDO BRAGA,16/04/2024,Sim
EDUARDO BRAGA,16/04/2024,Sim
EDUARDO BRAGA,17/04/2024,AP
EDUARDO BRAGA,08/05/2024,Sim
EDUARDO BRAGA,08/05/2024,Sim
EDUARDO BRAGA,08/05/2024,Não
EDUARDO BRAGA,08/05/2024,Não
EDUARDO BRAGA,15/05/2024,AP
EDUARDO BRAGA,15/05/2024,AP
EDUARDO BRAGA,22/05/2024,Sim
EDUARDO BRAGA,22/05/2024,Não
EDUARDO BRAGA,22/05/2024,Não
EDUARDO BRAGA,05/06/2024,Sim
EDUARDO BRAGA,18/06/2024,AP
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,19/06/2024,P-NRV
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,19/06/2024,Votou
EDUARDO BRAGA,02/07/2024,AP
EDUARDO BRAGA,03/07/2024,AP
EDUARDO BRAGA,03/07/2024,AP
EDUARDO BRAGA,10/07/2024,Votou
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,10/07/2024,P-NRV
EDUARDO BRAGA,13/08/2024,Não
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Votou
EDUARDO BRAGA,14/08/2024,Votou
EDUARDO BRAGA,14/08/2024,Votou
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,14/08/2024,Sim
EDUARDO BRAGA,04/09/2024,AP
EDUARDO BRAGA,08/10/2024,Votou
EDUARDO BRAGA,12/11/2024,Sim
EDUARDO BRAGA,12/11/2024,Sim
EDUARDO BRAGA,18/11/2024,P-NRV
EDUARDO BRAGA,18/11/2024,Sim
EDUARDO BRAGA,18/11/2024,Sim
EDUARDO BRAGA,27/11/2024,AP
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,10/12/2024,P-NRV
EDUARDO BRAGA,12/12/2024,Votou
EDUARDO BRAGA,12/12/2024,Votou
EDUARDO BRAGA,12/12/2024,P-NRV
EDUARDO BRAGA,12/12/2024,Votou
EDUARDO BRAGA,12/12/2024,Votou
EDUARDO BRAGA,12/12/2024,Sim
EDUARDO BRAGA,12/12/2024,Sim
EDUARDO BRAGA,12/12/2024,Sim
EDUARDO BRAGA,12/12/2024,Não
EDUARDO BRAGA,12/12/2024,Não
EDUARDO BRAGA,17/12/2024,P-NRV
EDUARDO BRAGA,17/12/2024,Sim
EDUARDO BRAGA,17/12/2024,Sim
EDUARDO BRAGA,17/12/2024,P-NRV
EDUARDO BRAGA,18/12/2024,P-NRV
EDUARDO BRAGA,18/12/2024,Sim
EDUARDO BRAGA,18/12/2024,P-NRV
EDUARDO BRAGA,19/12/2024,Sim
EDUARDO BRAGA,19/12/2024,Não
EDUARDO BRAGA,19/12/2024,Não
EDUARDO BRAGA,19/12/2024,Não
EDUARDO BRAGA,19/12/2024,Sim
EDUARDO BRAGA,19/12/2024,Não
EDUARDO BRAGA,19/12/2024,Sim
EDUARDO BRAGA,19/12/2024,Sim
CONFÚCIO MOURA,DATA,RESULTADO
CONFÚCIO MOURA,20/02/2024,Sim
CONFÚCIO MOURA,20/02/2024,P-NRV
CONFÚCIO MOURA,05/03/2024,Sim
CONFÚCIO MOURA,13/03/2024,Sim
CONFÚCIO MOURA,13/03/2024,Sim
CONFÚCIO MOURA,10/04/2024,Sim
CONFÚCIO MOURA,16/04/2024,Não
CONFÚCIO MOURA,16/04/2024,Não
CONFÚCIO MOURA,17/04/2024,Sim
CONFÚCIO MOURA,08/05/2024,Sim
CONFÚCIO MOURA,08/05/2024,Sim
CONFÚCIO MOURA,08/05/2024,Não
CONFÚCIO MOURA,08/05/2024,P-NRV
CONFÚCIO MOURA,15/05/2024,Sim
CONFÚCIO MOURA,15/05/2024,Não
CONFÚCIO MOURA,22/05/2024,Sim
CONFÚCIO MOURA,22/05/2024,P-NRV
CONFÚCIO MOURA,22/05/2024,P-NRV
CONFÚCIO MOURA,05/06/2024,Sim
CONFÚCIO MOURA,18/06/2024,Sim
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,Votou
CONFÚCIO MOURA,19/06/2024,P-NRV
CONFÚCIO MOURA,02/07/2024,Sim
CONFÚCIO MOURA,03/07/2024,Não
CONFÚCIO MOURA,03/07/2024,Sim
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,10/07/2024,LP
CONFÚCIO MOURA,13/08/2024,Não
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,P-NRV
CONFÚCIO MOURA,14/08/2024,P-NRV
CONFÚCIO MOURA,14/08/2024,P-NRV
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,14/08/2024,Sim
CONFÚCIO MOURA,04/09/2024,Não
CONFÚCIO MOURA,08/10/2024,Votou
CONFÚCIO MOURA,12/11/2024,Sim
CONFÚCIO MOURA,12/11/2024,Sim
CONFÚCIO MOURA,18/11/2024,P-NRV
CONFÚCIO MOURA,18/11/2024,Sim
CONFÚCIO MOURA,18/11/2024,Sim
CONFÚCIO MOURA,27/11/2024,Sim
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,P-NRV
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,10/12/2024,Votou
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,12/12/2024,AP
CONFÚCIO MOURA,17/12/2024,Sim
CONFÚCIO MOURA,17/12/2024,Sim
CONFÚCIO MOURA,17/12/2024,Sim
CONFÚCIO MOURA,17/12/2024,Sim
CONFÚCIO MOURA,18/12/2024,P-NRV
CONFÚCIO MOURA,18/12/2024,Sim
CONFÚCIO MOURA,18/12/2024,P-NRV
CONFÚCIO MOURA,19/12/2024,Sim
CONFÚCIO MOURA,19/12/2024,Não
CONFÚCIO MOURA,19/12/2024,Não
CONFÚCIO MOURA,19/12/2024,Não
CONFÚCIO MOURA,19/12/2024,Sim
CONFÚCIO MOURA,19/12/2024,Não
CONFÚCIO MOURA,19/12/2024,Sim
CONFÚCIO MOURA,19/12/2024,Sim
HUMBERTO COSTA,DATA,RESULTADO
HUMBERTO COSTA,20/02/2024,LS
HUMBERTO COSTA,20/02/2024,LS
HUMBERTO COSTA,05/03/2024,Sim
HUMBERTO COSTA,13/03/2024,Não
HUMBERTO COSTA,13/03/2024,Não
HUMBERTO COSTA,10/04/2024,Sim
HUMBERTO COSTA,16/04/2024,Não
HUMBERTO COSTA,16/04/2024,Não
HUMBERTO COSTA,17/04/2024,Sim
HUMBERTO COSTA,08/05/2024,Sim
HUMBERTO COSTA,08/05/2024,Sim
HUMBERTO COSTA,08/05/2024,Não
HUMBERTO COSTA,08/05/2024,Não
HUMBERTO COSTA,15/05/2024,Sim
HUMBERTO COSTA,15/05/2024,Não
HUMBERTO COSTA,22/05/2024,Sim
HUMBERTO COSTA,22/05/2024,Não
HUMBERTO COSTA,22/05/2024,Não
HUMBERTO COSTA,05/06/2024,Sim
HUMBERTO COSTA,18/06/2024,MIS
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,19/06/2024,AP
HUMBERTO COSTA,02/07/2024,AP
HUMBERTO COSTA,03/07/2024,Não
HUMBERTO COSTA,03/07/2024,Sim
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,10/07/2024,P-NRV
HUMBERTO COSTA,10/07/2024,P-NRV
HUMBERTO COSTA,10/07/2024,P-NRV
HUMBERTO COSTA,10/07/2024,Votou
HUMBERTO COSTA,13/08/2024,Não
HUMBERTO COSTA,14/08/2024,Sim
HUMBERTO COSTA,14/08/2024,Votou
HUMBERTO COSTA,14/08/2024,Votou
HUMBERTO COSTA,14/08/2024,Votou
HUMBERTO COSTA,14/08/2024,P-NRV
HUMBERTO COSTA,14/08/2024,P-NRV
HUMBERTO COSTA,14/08/2024,Sim
HUMBERTO COSTA,14/08/2024,Sim
HUMBERTO COSTA,14/08/2024,Sim
HUMBERTO COSTA,14/08/2024,Sim
HUMBERTO COSTA,04/09/2024,Não
HUMBERTO COSTA,08/10/2024,Votou
HUMBERTO COSTA,12/11/2024,Não
HUMBERTO COSTA,12/11/2024,Sim
HUMBERTO COSTA,18/11/2024,Sim
HUMBERTO COSTA,18/11/2024,Sim
HUMBERTO COSTA,18/11/2024,Sim
HUMBERTO COSTA,27/11/2024,Sim
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,P-NRV
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,10/12/2024,P-NRV
HUMBERTO COSTA,10/12/2024,Votou
HUMBERTO COSTA,12/12/2024,P-NRV
HUMBERTO COSTA,12/12/2024,Votou
HUMBERTO COSTA,12/12/2024,Votou
HUMBERTO COSTA,12/12/2024,Votou
HUMBERTO COSTA,12/12/2024,Votou
HUMBERTO COSTA,12/12/2024,Não
HUMBERTO COSTA,12/12/2024,Sim
HUMBERTO COSTA,12/12/2024,Sim
HUMBERTO COSTA,12/12/2024,Não
HUMBERTO COSTA,12/12/2024,Não
HUMBERTO COSTA,17/12/2024,Sim
HUMBERTO COSTA,17/12/2024,Sim
HUMBERTO COSTA,17/12/2024,Sim
HUMBERTO COSTA,17/12/2024,Sim
HUMBERTO COSTA,18/12/2024,P-NRV
HUMBERTO COSTA,18/12/2024,Sim
HUMBERTO COSTA,18/12/2024,Não
HUMBERTO COSTA,19/12/2024,Sim
HUMBERTO COSTA,19/12/2024,Não
HUMBERTO COSTA,19/12/2024,Não
HUMBERTO COSTA,19/12/2024,Não
HUMBERTO COSTA,19/12/2024,P-NRV
HUMBERTO COSTA,19/12/2024,P-NRV
HUMBERTO COSTA,19/12/2024,Sim
HUMBERTO COSTA,19/12/2024,Sim
GIORDANO,DATA,RESULTADO
GIORDANO,20/02/2024,Sim
GIORDANO,20/02/2024,Não
GIORDANO,05/03/2024,Sim
GIORDANO,13/03/2024,P-NRV
GIORDANO,13/03/2024,P-NRV
GIORDANO,10/04/2024,AP
GIORDANO,16/04/2024,AP
GIORDANO,16/04/2024,AP
GIORDANO,17/04/2024,AP
GIORDANO,08/05/2024,AP
GIORDANO,08/05/2024,AP
GIORDANO,08/05/2024,AP
GIORDANO,08/05/2024,AP
GIORDANO,15/05/2024,Sim
GIORDANO,15/05/2024,Não
GIORDANO,22/05/2024,AP
GIORDANO,22/05/2024,AP
GIORDANO,22/05/2024,AP
GIORDANO,05/06/2024,AP
GIORDANO,18/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,19/06/2024,AP
GIORDANO,02/07/2024,AP
GIORDANO,03/07/2024,AP
GIORDANO,03/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,10/07/2024,AP
GIORDANO,13/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,14/08/2024,AP
GIORDANO,04/09/2024,AP
GIORDANO,08/10/2024,AP
GIORDANO,12/11/2024,AP
GIORDANO,12/11/2024,AP
GIORDANO,18/11/2024,Sim
GIORDANO,18/11/2024,Sim
GIORDANO,18/11/2024,P-NRV
GIORDANO,27/11/2024,AP
GIORDANO,10/12/2024,P-NRV
GIORDANO,10/12/2024,Votou
GIORDANO,10/12/2024,Votou
GIORDANO,10/12/2024,Votou
GIORDANO,10/12/2024,P-NRV
GIORDANO,10/12/2024,Votou
GIORDANO,10/12/2024,P-NRV
GIORDANO,10/12/2024,P-NRV
GIORDANO,10/12/2024,P-NRV
GIORDANO,10/12/2024,Votou
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,12/12/2024,AP
GIORDANO,17/12/2024,Sim
GIORDANO,17/12/2024,Sim
GIORDANO,17/12/2024,Sim
GIORDANO,17/12/2024,Sim
GIORDANO,18/12/2024,P-NRV
GIORDANO,18/12/2024,Sim
GIORDANO,18/12/2024,Não
GIORDANO,19/12/2024,Sim
GIORDANO,19/12/2024,Não
GIORDANO,19/12/2024,Não
GIORDANO,19/12/2024,Não
GIORDANO,19/12/2024,Sim
GIORDANO,19/12/2024,Não
GIORDANO,19/12/2024,Sim
GIORDANO,19/12/2024,Sim
ANA PAULA LOBATO,DATA,RESULTADO
ANA PAULA LOBATO,05/03/2024,AP
ANA PAULA LOBATO,13/03/2024,Sim
ANA PAULA LOBATO,13/03/2024,Sim
ANA PAULA LOBATO,10/04/2024,Sim
ANA PAULA LOBATO,16/04/2024,Sim
ANA PAULA LOBATO,16/04/2024,Sim
ANA PAULA LOBATO,17/04/2024,Sim
ANA PAULA LOBATO,08/05/2024,Sim
ANA PAULA LOBATO,08/05/2024,Sim
ANA PAULA LOBATO,08/05/2024,Não
ANA PAULA LOBATO,08/05/2024,Não
ANA PAULA LOBATO,15/05/2024,AP
ANA PAULA LOBATO,15/05/2024,AP
ANA PAULA LOBATO,22/05/2024,Sim
ANA PAULA LOBATO,22/05/2024,Não
ANA PAULA LOBATO,22/05/2024,Não
ANA PAULA LOBATO,05/06/2024,Sim
ANA PAULA LOBATO,18/06/2024,Sim
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,19/06/2024,Votou
ANA PAULA LOBATO,02/07/2024,Sim
ANA PAULA LOBATO,03/07/2024,Não
ANA PAULA LOBATO,03/07/2024,Sim
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,10/07/2024,AP
ANA PAULA LOBATO,13/08/2024,Não
ANA PAULA LOBATO,14/08/2024,Sim
ANA PAULA LOBATO,14/08/2024,Votou
ANA PAULA LOBATO,14/08/2024,Votou
ANA PAULA LOBATO,14/08/2024,Votou
ANA PAULA LOBATO,14/08/2024,Sim
ANA PAULA LOBATO,14/08/2024,Sim
ANA PAULA LOBATO,14/08/2024,Sim
ANA PAULA LOBATO,14/08/2024,Sim
ANA PAULA LOBATO,14/08/2024,Não
ANA PAULA LOBATO,14/08/2024,Não
ANA PAULA LOBATO,04/09/2024,AP
ANA PAULA LOBATO,08/10/2024,Votou
ANA PAULA LOBATO,12/11/2024,AP
ANA PAULA LOBATO,12/11/2024,AP
ANA PAULA LOBATO,18/11/2024,Sim
ANA PAULA LOBATO,18/11/2024,Sim
ANA PAULA LOBATO,18/11/2024,Sim
